16,,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,7.0,1.00999,0.300493,0.353846,1.11392,0.430524,0.509229,0.430511,0.341214,0.931417,1.42697,1.0,16.599990040005974,19.78332315316496,23.449339168310562
17,,14.0,1.0,244.0,10.0,6.0,5.0,4.0,3.0,13.0,17.0,23.9789,2.3947,49.7116,2.58236,2.40122,2.02619,1.76222,1.66237,9.22399,11.5392,1.0,13.74627132390339,16.2597471377038,20.514984730989934
18,,17.0,1.0,150.0,9.0,6.0,5.0,4.0,3.0,12.0,16.0,25.4293,3.09945,22.7267,2.90846,2.4222,1.91114,1.92928,1.56545,9.62818,13.3128,1.0,8.390131231523203,9.646922631680495,10.226363565271269
19,,13.0,1.0,16.0,8.0,4.0,5.0,3.0,5.0,9.0,11.0,6.5112,0.511187,1.03183,0.731992,0.592329,0.633223,0.418307,0.461668,2.82746,3.19952,1.0,8.371966470274286,8.29324929507381,10.220703312146666
20,,5.0,1.0,5.0,4.0,3.0,3.0,2.0,4.0,7.0,10.0,0.0003708,0.0001394,8.88e-05,8.68e-05,0.0001196,8.66e-05,9.14e-05,8.28e-05,0.000248,0.0003312,1.0,17.371447341615827,26.296476033152686,23.82664598802603
21,,6.0,1.0,7.0,5.0,3.0,5.0,2.0,4.0,8.0,10.0,0.0004852,0.0001608,0.0001228,0.0001282,0.0001268,0.0001394,0.0001008,9.96e-05,0.000328,0.0004154,1.0,115473.44110854503,109409.19037199125,120772.94685990339
22,,6.0,1.0,7.0,5.0,3.0,5.0,2.0,4.0,9.0,11.0,0.0006164,0.0002528,0.0001518,0.0001586,0.000127,0.0001434,9.8e-05,0.0001194,0.000472,0.0006564,1.0,71736.01147776184,99206.3492063492,100401.6064257028
23,,7.0,1.0,8.0,5.0,3.0,5.0,2.0,4.0,9.0,12.0,0.000969,0.0003662,0.0002336,0.0002512,0.0001644,0.0001992,0.000137,0.0001766,0.0007602,0.001119,1.0,76708.50767085077,112244.89795918368,92127.30318257956
24,,7.0,1.0,11.0,5.0,3.0,5.0,2.0,5.0,10.0,13.0,0.0016104,0.0007556,0.0004318,0.0003896,0.0002422,0.0002756,0.0002086,0.0003216,0.0012842,0.0018942,1.0,60240.96385542169,87591.24087591241,67950.16987542469
25,,7.0,1.0,8.0,5.0,3.0,5.0,2.0,4.0,10.0,13.0,0.0026254,0.0012912,0.0005114,0.000625,0.000341,0.0004424,0.0002922,0.0004288,0.002012,0.0030602,1.0,47169.81132075472,62320.230105465,40422.885572139305
26,,7.0,1.0,11.0,5.0,3.0,5.0,2.0,5.0,10.0,14.0,0.0057106,0.0023902,0.0011532,0.0010554,0.0006162,0.000663,0.0005174,0.0008512,0.0025096,0.0043726,1.0,29385.17179023508,44490.075290896646,30317.16417910448
27,,8.0,1.0,10.0,5.0,3.0,5.0,2.0,5.0,11.0,14.0,0.0111996,0.0042804,0.0015186,0.0011236,0.0008838,0.0011032,0.0007408,0.0012844,0.0044636,0.0079836,1.0,21116.13876319759,27058.36876691148,16447.368421052633
28,,8.0,1.0,11.0,6.0,3.0,5.0,2.0,5.0,11.0,15.0,0.0111178,0.0079282,0.002895,0.0021308,0.0015558,0.0018892,0.0013166,0.0022804,0.0074874,0.0148954,1.0,12690.35532994924,18898.488120950326,10900.031142946122
29,,9.0,1.0,11.0,6.0,3.0,5.0,2.0,5.0,12.0,15.0,0.0202654,0.0133116,0.0084686,0.0044232,0.00298,0.0033936,0.0024042,0.0043888,0.0223056,0.0354382,1.0,7939.868727503706,11392.981923135349,6577.793369584283
30,,9.0,1.0,12.0,6.0,3.0,5.0,2.0,5.0,12.0,16.0,0.0581232,0.029741,0.0138224,0.011905,0.0075546,0.0084852,0.0060702,0.0096348,0.0578428,0.0810298,1.0,4420.08486562942,6239.0816071874215,3417.7907400656213
31,,9.0,1.0,12.0,6.0,3.0,5.0,2.0,5.0,13.0,17.0,0.124055,0.0544052,0.0354732,0.0214048,0.0150056,0.0201802,0.0124464,0.0221022,0.117985,0.153416,1.0,1885.6361665016734,2635.8274850911007,1660.6468219371443
32,,9.0,1.0,12.0,6.0,3.0,5.0,2.0,5.0,13.0,17.0,0.322348,0.094713,0.109079,0.0688386,0.0459398,0.062529,0.0359044,0.0669038,0.280636,0.393602,1.0,842.4098869188612,1365.856793932382,769.1542018441603
33,,10.0,1.0,12.0,6.0,3.0,5.0,3.0,3.0,14.0,18.0,0.585199,0.290927,0.192178,0.10347,0.0803954,0.0897084,0.0615664,0.0907946,0.48827,0.718334,1.0,271.87385053335254,473.4795735341629,254.0961798881379
34,,10.0,1.0,16.0,6.0,3.0,5.0,3.0,3.0,14.0,18.0,1.78726,0.551004,0.551121,0.189449,0.175768,0.234698,0.168414,0.17455,0.9592,1.25528,1.0,200.65010634455638,292.3672652615713,198.2496756415029
35,,,,,,,,,,,,,,,,,,,,,,1.0,76.69430502177266,106.87947557803983,103.12231452305929
